College,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Outstate_Tier,Outstate_Tier_Encoded,Private_Encoded,Accept_trans_scaled,Enroll_trans_scaled,Top10perc_trans_scaled,F.Undergrad_trans_scaled,P.Undergrad_trans_scaled,Outstate_trans_scaled,Books_trans_scaled,Personal_trans_scaled,PhD_trans_scaled,Terminal_trans_scaled,S.F.Ratio_trans_scaled,perc.alumni_trans_scaled,Expend_trans_scaled,Outstate_Tier_Encoded_scaled,Accept_Rate_scaled
Bradford College,Yes,443,330,151,5,36,453,42,14080,6270,500,900,57.0,80,10.2,21,15387,46,4.921970749198113,Medium,1,1,-1.3564592212056348,-1.2718938680769172,-1.9916231295773121,-1.6948013186411106,-1.1862246672296413,0.9364079032146706,-0.2291946039516519,-0.5948985251698033,-1.0589485972397998,-0.1356944211524122,-0.9875453814266576,0.004942020606680277,1.348917944145591,0.3581403891754813,-0.013650259089187435
Bradley University,Yes,3767,3414,1061,30,58,4531,643,10870,4440,2000,1522,75.0,81,14.4,21,7671,85,6.194172221649912,Medium,1,1,1.038241518901599,0.8681541233453204,0.3687770077049723,0.83434025099358,0.4200791863579125,0.23203139392723884,5.355379168407231,0.4871077983874889,0.0472975055627926,-0.060091883356808096,0.1332649014169342,0.004942020606680277,-0.24936222050965934,0.3581403891754813,1.0840392376190469
Brandeis University,Yes,4186,2743,740,48,77,2819,62,19380,6750,410,1000,90.0,97,9.8,24,17150,84,6.251880396433773,High,2,1,0.8300257270972666,0.5193117054244474,1.1890885687490678,0.4119680489873813,-0.9825675695179338,1.896975944257963,-0.9501505503982629,-0.38127720177114266,1.2011418370759805,1.3645882269351624,-1.102939443941877,0.24207061628816592,1.5480135052741835,1.8150779933081982,-0.6234180362101059
Brenau University,Yes,367,274,158,12,41,917,479,9592,5879,500,700,71.0,80,13.7,12,5935,49,4.800339346858235,Medium,1,1,-1.5642007556644464,-1.2145441688060648,-0.9727316677869278,-0.7810443837135085,0.2251671013717651,-0.0866844460919116,-0.2291946039516519,-1.09776212520345,-0.2247648828620271,-0.1356944211524122,-0.043655143285563025,-0.8347120348951067,-1.0082672446913603,0.3581403891754813,-0.0022699379670338134
Brewton-Parker College,Yes,1436,1228,1202,10,26,1320,822,4371,2370,500,2000,62.0,62,12.6,10,4900,18,5.645414817337446,Low,0,1,0.03773220957089282,0.9845297828283764,-1.204141438433242,-0.36149586633264524,0.5870496469262879,-1.8047132906922128,-0.2291946039516519,1.066451766681205,-0.7820953142680762,-1.2494530951634284,-0.32895477682173246,-1.060970526681064,-1.6480951708121516,-1.0987972149572356,0.7361816506318815
Briar Cliff College,Yes,392,351,155,16,44,738,430,10260,3597,600,1500,39.0,66,13.1,26,8355,58,4.843117574658335,Medium,1,1,-1.2881293204642825,-1.2387564506763804,-0.5849046607537621,-1.0475479310975058,0.15513897741571556,0.08316552390396748,0.4496014388117547,0.4565508868862346,-1.861995858107514,-1.0407110988557453,-0.1981197138629203,0.3918121831278882,-0.019270165157907596,0.3581403891754813,1.0100077259975684
Bridgewater College,Yes,838,673,292,22,53,881,55,10265,4725,560,875,75.0,73,13.2,24,8655,82,5.321770128085581,Medium,1,1,-0.5846400000751253,-0.47535301422902143,-0.12094221917214974,-0.8292454849789069,-1.0460501389834256,0.084409058563265,0.19086001172443917,-0.6517337337581389,0.0472975055627926,-0.6232192944825511,-0.17218743851993448,0.24207061628816592,0.072694895888684,0.3581403891754813,0.3821183120083568
Brigham Young University at Provo,Yes,7365,5402,4615,48,82,27378,1253,2340,3580,860,1220,76.0,76,20.5,40,7916,33,6.553598207695971,Low,0,1,1.4647629632189882,2.1074482879146994,1.1890885687490678,2.090124047935184,0.8832664435062872,-2.87582633994978,1.837638387681267,0.026470901546871033,0.1176563164912192,-0.4230962065588109,1.554206057028963,1.3055390172857926,-0.16342743253500772,-1.0987972149572356,-0.09154933203745334
Brown University,Yes,12586,3239,1462,87,95,5643,349,19528,5926,720,1100,99.0,100,7.6,39,20440,97,6.82851425733085,High,2,1,0.9884617985065828,1.1627337138457048,2.379000709104455,1.015322642227296,0.021801912305271596,1.9211572534797512,1.14452306768254,-0.18659120673062196,1.9947778099275253,1.6789026453905742,-1.773888167063639,1.2464286838639715,1.846315090312397,1.8150779933081982,-3.3302553746982584
Bryn Mawr College,Yes,1465,810,313,71,95,1088,16,18165,6750,500,1200,100.0,100,12.3,49,17449,89,5.657186644050265,High,2,1,-0.39012200100405087,-0.39606438339421407,1.9518471386888567,-0.579943006792985,-1.658361763019646,1.6937169402895762,-0.2291946039516519,-0.007652219826546156,2.087653298069207,1.6789026453905742,-0.4084259016153431,1.806191872967965,1.578668975404604,1.8150779933081982,-1.319826558765797
Bucknell University,Yes,6548,3813,862,49,85,3316,31,18550,4750,800,1200,95.0,97,14.2,36,13675,93,6.491826459702461,High,2,1,1.1422188906647628,0.6694143417456774,1.2273850455284772,0.5614530302964561,-1.3396748933878242,1.759065856055431,1.5536080298286021,-0.007652219826546156,1.632664244935875,1.3645882269351624,0.0830645638304953,1.0642129526815685,1.1187099133306053,1.8150779933081982,-1.119742609767286
Buena Vista College,Yes,860,688,285,32,70,1928,442,13306,3797,450,950,62.0,69,8.8,10,6333,78,5.337634238870248,Medium,1,1,-0.5613676660185738,-0.503255081738839,0.4756588429698257,0.04075430941373802,0.1729293238518454,0.7771092410121854,-0.6142542984789047,-0.4854840926797661,-0.7820953142680762,-0.8700943318940553,-1.3997522503124076,-1.060970526681064,-0.806197279148967,0.3581403891754813,0.3610133423250317
Butler University,Yes,2362,2037,700,40,68,2607,148,13130,4650,500,1600,77.0,81,10.9,29,9511,83,5.933384656644335,Medium,1,1,0.5417841529648038,0.4637743140020278,0.8591123720558882,0.33807575570227816,-0.4982584079537135,0.7400414030092266,-0.2291946039516519,0.5922469197789686,0.18895256078278097,-0.060091883356808096,-0.7897561601567338,0.605737985971725,0.3100924077001191,0.3581403891754813,0.7855087473351305
Cabrini College,Yes,599,494,224,8,28,1035,446,10518,6250,300,300,59.0,76,16.5,36,7117,71,5.113500288038837,Medium,1,1,-0.9148542999364531,-0.785908258102905,-1.4730544512765091,-0.6379012285170879,0.1787627805838344,0.14681933353138032,-2.048308048513365,-2.7257704669587155,-0.9510154817010009,-0.4230962065588109,0.6449537276656453,1.0642129526815685,-0.46026806871072845,0.3581403891754813,0.5290833795668959
Caldwell College,Yes,1011,604,213,17,42,693,868,8900,4600,425,1000,87.0,96,13.9,25,7922,55,5.435988261101466,Medium,1,1,-0.69935686936548,-0.846335178583432,-0.4994689411839057,-1.1271528263354789,0.6246208735534577,-0.27104314076609054,-0.8209747620312199,-0.38127720177114266,0.9534892875353681,1.2632379969775114,0.007245147886748601,0.31770887154146105,-0.1613744579731098,0.3581403891754813,-1.0169390083481802
California Lutheran University,Yes,563,247,247,23,52,1427,432,12950,5300,612,576,72.0,74,12.4,17,8985,60,5.0744933757078226,Medium,1,1,-1.6812550927070584,-0.6699373681777876,-0.053119072030679164,-0.2759914391812374,0.1581348585178636,0.7017919204959063,0.524292089495936,-1.4814896984440749,-0.1581550637201262,-0.5579571392876599,-0.3818525909118415,-0.3398815888114029,0.16834078692165713,0.3581403891754813,-2.096511728413544
California Polytechnic-San Luis,No,7811,3817,1650,47,73,12911,1404,7380,4877,612,2091,72.0,81,19.8,13,8453,59,6.584288669678092,Low,0,0,1.1432014091905662,1.2701763696759831,1.1501937769220463,1.6246892933412624,0.9653575739583252,-0.7119313609652208,0.524292089495936,1.161950346858785,-0.1581550637201262,-0.060091883356808096,1.4004471709358843,-0.7285459060471434,0.011324884884015073,-1.0987972149572356,-1.756746065079412
California State University at Fresno,No,4540,3294,1483,5,60,13494,1254,7706,4368,600,1926,90.0,90,21.2,8,7268,61,6.295999715924064,Low,0,0,1.0044106431533073,1.1755045579130055,-1.9916231295773121,1.6542059610878723,0.88383879346298,-0.6126695683392136,0.4496014388117547,0.9857796287851013,1.2011418370759805,0.6902976719925955,1.7059353653945974,-1.310419180097965,-0.40033092882002924,-1.0987972149572356,-0.14541295664005865
Calvin College,Yes,1784,1512,913,29,56,3401,136,10230,3710,400,1210,75.0,81,14.8,41,7786,81,5.7722657338691254,Medium,1,1,0.24707821547234254,0.7250474060118076,0.3133361961439693,0.5842787509954999,-0.5471730267600209,0.07569594286834247,-1.0385747644227592,0.009474619732120822,0.0472975055627926,-0.060091883356808096,0.23285911133526874,1.3638859589907049,-0.20850617036806604,0.3581403891754813,0.6843510875872706
Campbell University,Yes,2087,1339,657,20,54,3191,1204,7550,2790,600,500,77.0,77,21.8,34,3739,63,5.86272850728117,Low,0,1,0.1251750512597046,0.3998340936741343,-0.2637884142137955,0.5265573908214919,0.8547042417087158,-0.6598175891537094,0.4496014388117547,-1.7565250579131293,0.18895256078278097,-0.35347352257287784,1.8344440104278008,0.9383237726310382,-2.671950574810418,-1.0987972149572356,-0.7165326189339855
Campbellsville College,Yes,848,587,298,25,55,935,184,6060,3070,600,1300,62.0,66,17.7,13,5391,49,5.3290358026203455,Low,0,1,-0.7297772784662574,-0.4520441584320677,0.07620224590010687,-0.7578008556512423,-0.3704128641720285,-1.1462683370580748,0.4496014388117547,0.15797762173098692,-0.7820953142680762,-1.0407110988557453,0.9259436201670271,-0.7285459060471434,-1.3209395744714785,-1.0987972149572356,-0.3721584482904006
Canisius College,Yes,2853,2193,753,16,34,2978,434,10750,5340,400,1130,90.0,92,14.6,26,7972,64,6.039971333459322,Medium,1,1,0.6138163373827595,0.536619351975036,-0.5849046607537621,0.4630769492698839,0.16111826630539056,0.20318825005073013,-1.0385747644227592,-0.13137917435120128,1.2011418370759805,0.8746535950171559,0.18319470580243435,0.3918121831278882,-0.14435910867888582,0.3581403891754813,0.14786048908557373
Capital University,Yes,1747,1382,449,34,66,1662,960,13050,4000,500,800,64.0,69,12.1,27,9557,83,5.760101393344818,Medium,1,1,0.15698458651118335,0.002548505447045332,0.5776799288914052,-0.11291342235414786,0.6946674556874309,0.7230844371695309,-0.2291946039516519,-0.8317407990918487,-0.6648004755172165,-0.8700943318940553,-0.4618260387652622,0.464466880638092,0.3219138639315185,0.3581403891754813,0.30027162076363334
Capitol College,Yes,100,90,35,10,52,282,331,8400,2812,300,2134,10.0,50,12.1,24,7976,52,3.9129953412512473,Low,0,1,-2.8653616941160593,-3.353213447141232,-1.204141438433242,-2.3931913503392033,-0.01159251633041347,-0.4101964618018934,-2.048308048513365,1.2057442275076526,-2.5199733693011925,-1.7549633934685398,-0.4618260387652622,0.24207061628816592,-0.1430049917869522,-1.0987972149572356,1.0412427498106847
Carleton College,Yes,2694,1579,489,75,93,1870,12,19292,3957,550,550,81.0,93,10.4,60,17960,91,6.007763298185624,High,2,1,0.29032947136843146,0.09364363716824842,2.0648660712522746,0.009545198981380886,-1.7906089740186033,1.8825403099845799,0.12366360001576755,-1.5715860927236946,0.4835133023364041,0.9692990979140862,-0.9305096236198235,2.356633289468622,1.629227550028525,1.8150779933081982,-1.0938796962541564
Carnegie Mellon University,Yes,8728,5201,1191,60,89,4265,291,17900,5690,450,1250,86.0,93,9.2,31,24386,74,6.641875661213283,High,2,1,1.4300296656687832,0.9760309280872344,1.6144757210802636,0.7829020843937382,-0.09208974967983123,1.648206037169157,-0.6142542984789047,0.07669669114387034,0.8728148827034736,0.9692990979140862,-1.2795288599936459,0.7420738947418721,2.119035540808053,1.8150779933081982,-1.0273467246948378
Carroll College,Yes,1160,991,352,19,55,1357,737,12200,3880,480,930,74.0,81,17.8,25,7666,79,5.51867275529593,Medium,1,1,-0.18121047834317722,-0.26390684607092774,-0.3392340437249904,-0.33100208097937345,0.5123408454749714,0.538546706109194,-0.37900648471193404,-0.5285949292479319,-0.022123945179242006,-0.060091883356808096,0.9490194931800552,0.31770887154146105,-0.2511599874470662,0.3581403891754813,0.7304482791491362
Carson-Newman College,Yes,1096,951,464,27,62,1776,239,8150,3150,400,500,61.0,62,13.6,16,6716,67,5.4846401898536445,Low,0,1,-0.2236516619690418,0.037767732486126165,0.19803987368047105,-0.0436273664495819,-0.21316481794747663,-0.4818208158084276,-1.0385747644227592,-1.7565250579131293,-0.8393382257670974,-1.2494530951634284,-0.06921364143108587,-0.4323290036172367,-0.6294214451007857,-1.0987972149572356,0.8215336163709758
Carthage College,Yes,1616,1427,434,20,43,1405,580,13125,3775,500,1300,74.0,89,15.9,22,7364,62,5.7146971725432225,Medium,1,1,0.18915993044771656,-0.03405472879350941,-0.2637884142137955,-0.29291960698744207,0.3511732797563741,0.7389835842826059,-0.2291946039516519,0.15797762173098692,-0.022123945179242006,0.6005650532112241,0.5014836937996878,0.08579840488433134,-0.36321439786746845,0.3581403891754813,0.9259068230464089
Case Western Reserve University,Yes,3877,3156,713,71,93,3051,513,15700,4730,525,1460,95.0,95,2.9,29,19733,67,6.209965223408937,High,2,1,0.9638369436592903,0.48221711257288824,1.9518471386888567,0.48543997431306957,0.27005634226328334,1.2520873745932648,-0.0491042890162079,0.3999140298676009,1.632664244935875,1.1635803366973685,-3.550324457241616,0.605737985971725,1.788735362496316,1.8150779933081982,0.45645951144347285
Castleton State College,No,1257,940,363,9,22,1547,294,7656,4690,400,700,75.0,91,14.7,8,6318,79,5.5665909312078234,Low,0,0,-0.2356581155382164,-0.22966727129555303,-1.3330274833513371,-0.18893997718757288,-0.08571688992271767,-0.6277122745785015,-1.0385747644227592,-1.09776212520345,0.0472975055627926,0.7816568116943878,0.20805976907672294,-1.310419180097965,-0.8134553204387818,-1.0987972149572356,0.006016929190116609
Catawba College,Yes,1083,880,291,13,34,915,80,9270,4100,600,1860,75.0,82,13.5,27,8425,55,5.477466979961726,Medium,1,1,-0.30390953615181665,-0.4792915098783934,-0.8676768730139961,-0.7836612961375073,-0.844973801065171,-0.17134355406045979,0.4496014388117547,0.9113698004143922,0.0472975055627926,0.01703484187169807,-0.09484535878691201,0.464466880638092,0.0026394733212608554,0.3581403891754813,0.4464345790914668
Catholic University of America,Yes,1754,1465,505,24,49,2159,211,13712,6408,526,1100,90.0,96,9.3,18,12751,75,5.762423825874635,Medium,1,1,0.21549652218080703,0.1277022693310842,0.012544204192919739,0.15457554958110933,-0.2885928819247596,0.8614061931799917,-0.04205732086405128,-0.18659120673062196,1.2011418370759805,1.2632379969775114,-1.2497929358770419,-0.2501326687269887,0.9750488092760707,0.3581403891754813,0.6006836808804095
Cazenovia College,Yes,3847,3433,527,9,35,1010,12,9384,4840,600,500,22.0,47,14.3,20,7697,100,6.205706183183913,Medium,1,1,1.043481288894746,0.17255324686701148,-1.3330274833513371,-0.6665102013047233,-1.7906089740186033,-0.14115332886810525,0.4496014388117547,-1.7565250579131293,-2.3426513264572666,-1.854952083311673,0.10819887684225446,-0.07789765626183243,-0.24004288438780527,0.3581403891754813,0.9894342714136749
Cedar Crest College,Yes,776,607,198,25,58,791,764,14340,5285,500,1000,58.0,83,11.7,39,10961,74,5.274538503828361,Medium,1,1,-0.6940836829630798,-0.9348022212105668,0.07620224590010687,-0.9610553969776796,0.5368781036420703,0.9886251869582499,-0.2291946039516519,-0.38127720177114266,-1.0054500100654609,0.09569733284866454,-0.5696679334896119,1.2464286838639715,0.6451483961369353,0.3581403891754813,0.24004471058144936
Cedarville College,Yes,1307,1090,616,25,55,2196,82,7344,4410,570,1000,50.0,52,15.3,34,6897,64,5.589764512245741,Low,0,1,-0.08358613976269119,0.334203743046088,0.07620224590010687,0.1714247113007568,-0.8314593967701944,-0.7230681594635857,0.25701902020397893,-0.38127720177114266,-1.407240633156519,-1.6826681864267155,0.35589122750062535,0.9383237726310382,-0.551192926453769,-1.0987972149572356,0.5920935695045492
Centenary College,Yes,369,312,90,12,46,396,526,11400,5400,500,760,41.0,85,9.5,20,9583,24,4.803875049021678,Medium,1,1,-1.4188357424428708,-1.9558613716806974,-0.9727316677869278,-1.8856391729747426,0.2865138104912046,0.3569790488367371,-0.2291946039516519,-0.9342388053548695,-1.7877220279954493,0.25767565625110594,-1.1906916694765612,-0.07789765626183243,0.3285568121058922,0.3581403891754813,0.6707112839445165
Centenary College of Louisiana,Yes,495,434,210,35,55,775,44,8950,3490,600,1900,86.0,92,11.3,25,9685,66,4.9929210090952365,Medium,1,1,-1.0552533695086312,-0.8634418217589086,0.6270233788095004,-0.9864037673793917,-1.1623087972167596,-0.2574130404925574,0.4496014388117547,0.956752752058499,0.8728148827034736,0.8746535950171559,-0.6789541283407586,0.31770887154146105,0.35435151159408024,0.3581403891754813,0.883209655142301
Center for Creative Studies,Yes,601,396,203,1,20,525,323,11230,6643,2340,620,8.0,58,6.8,4,13025,47,5.115593064922806,Medium,1,1,-1.1553649344311454,-0.9044781642504026,-3.3612688093227097,-1.4918364333182481,-0.026962778119205975,0.31732516147642065,6.0530181682508815,-1.3372646172018097,-2.536538902664445,-1.4375163915219222,-2.036203154870672,-1.9198799308640517,1.019285697495923,0.3581403891754813,-0.598777901514958
Central College,Yes,1283,1113,401,31,65,1355,40,10938,3660,650,600,76.0,90,13.5,29,8444,67,5.578762138195142,Medium,1,1,-0.06226297394862873,-0.11998966637277815,0.42285937607467217,-0.33262436134163803,-1.211189781762898,0.24828307838356609,0.7526774067369608,-1.4016057556008417,0.1176563164912192,0.6902976719925955,-0.09484535878691201,0.605737985971725,0.0085379902147928,0.3581403891754813,0.820154937712853
Central Connecticut State University,No,4158,2532,902,6,24,6394,3881,5962,4444,500,985,69.0,73,16.7,4,4900,49,6.248221283066764,Low,0,0,0.7530756514875379,0.7133564384805473,-1.7978331880954055,1.1145356649136142,1.7413779548467743,-1.1809047034307898,-0.2291946039516519,-0.41202307052356546,-0.3551734271494861,-0.6232192944825511,0.6923240937679691,-1.9198799308640517,-1.6480951708121516,-1.0987972149572356,-0.9385880076186984
Central Missouri State University,No,4681,4101,1436,10,35,8094,1596,4620,3288,300,2250,69.0,80,19.7,4,5501,50,6.312554011619514,Low,0,0,1.2102826784775924,1.1466258528442743,-1.204141438433242,1.2945115470294177,1.0589431691000166,-1.698189396709275,-2.048308048513365,1.3199334198128518,-0.3551734271494861,-0.1356944211524122,1.3783101875984967,-1.9198799308640517,-1.2538849562609657,-1.0987972149572356,0.8786328999973014
Central Washington University,No,2785,2011,1007,8,65,6507,898,7242,3603,654,1416,67.0,89,18.1,0,6413,51,6.026438585057603,Low,0,0,0.5292069248091147,0.818768739719904,-1.4730544512765091,1.1282306812538572,0.6481684615279927,-0.7548184765600304,0.7760362517747464,0.33592952075740884,-0.48183437398018664,0.6005650532112241,1.0179463816947247,-2.939282937555179,-0.7679308655684332,-1.0987972149572356,-0.1690038261646869
Central Wesleyan College,Yes,174,146,88,8,29,1047,33,8300,3080,600,600,62.0,62,15.2,18,3365,58,4.301292475437227,Low,0,1,-2.287608178960452,-1.9868129824918828,-1.4730544512765091,-0.6244665158021973,-1.308458762070803,-0.4386758937990879,0.4496014388117547,-1.4016057556008417,-0.7820953142680762,-1.2494530951634284,0.33141144399481504,-0.2501326687269887,-3.113453572771081,-1.0987972149572356,0.6268501222619537
Centre College,Yes,1013,888,288,55,82,943,7,11850,4270,600,900,95.0,99,11.4,60,13118,74,5.437182725635745,Medium,1,1,-0.29452658494306044,-0.49120131495986397,1.4457068812376728,-0.747644815488662,-2.028489116527091,0.4601038015829847,0.4496014388117547,-0.5948985251698033,1.632664244935875,1.572409762644023,-0.6514933665420364,2.356633289468622,1.0339755894704985,0.3581403891754813,0.8820972714552058
